Datetime,BTC-USD,ETH-USD
2023-11-10 09:56:00+00:00,36544.640625,2102.040283203125
2023-11-10 09:57:00+00:00,36547.953125,2102.46630859375
2023-11-10 09:58:00+00:00,36557.86328125,2103.533203125
2023-11-10 09:59:00+00:00,36558.6484375,2103.458251953125
2023-11-10 10:00:00+00:00,36561.41015625,2103.0947265625
2023-11-10 10:01:00+00:00,36560.4296875,2102.364013671875
2023-11-10 10:02:00+00:00,36562.3671875,2101.920654296875
2023-11-10 10:03:00+00:00,36557.90625,2101.702880859375
2023-11-10 10:04:00+00:00,36546.60546875,2100.860595703125
2023-11-10 10:05:00+00:00,36558.8125,2102.53564453125
2023-11-10 10:06:00+00:00,36560.5078125,2102.35205078125
2023-11-10 10:07:00+00:00,36565.25390625,2102.660888671875
2023-11-10 10:08:00+00:00,36565.72265625,2102.08447265625
2023-11-10 10:09:00+00:00,36571.02734375,2101.677734375
2023-11-10 10:10:00+00:00,36557.9921875,2101.04541015625
2023-11-10 10:11:00+00:00,36557.33203125,2101.413330078125
2023-11-10 10:12:00+00:00,36565.9765625,2101.005859375
2023-11-10 10:13:00+00:00,36574.66015625,2101.02392578125
2023-11-10 10:14:00+00:00,36580.26171875,2100.616455078125
2023-11-10 10:15:00+00:00,36592.8671875,2100.844482421875
2023-11-10 10:16:00+00:00,36598.77734375,2100.756591796875
2023-11-10 10:17:00+00:00,36596.23828125,2100.406005859375
2023-11-10 10:18:00+00:00,36600.1484375,2099.546630859375
2023-11-10 10:19:00+00:00,36601.35546875,2099.271728515625
2023-11-10 10:20:00+00:00,36610.0625,2100.110107421875
2023-11-10 10:21:00+00:00,36616.59765625,2100.438232421875
2023-11-10 10:22:00+00:00,36616.91015625,2100.13916015625
2023-11-10 10:23:00+00:00,36615.6875,2100.011962890625
2023-11-10 10:24:00+00:00,36594.6875,2098.456298828125
2023-11-10 10:25:00+00:00,36591.73046875,2098.7001953125
2023-11-10 10:26:00+00:00,36596.109375,2098.4111328125
2023-11-10 10:27:00+00:00,36583.5546875,2097.269287109375
2023-11-10 10:28:00+00:00,36575.0078125,2096.697265625
2023-11-10 10:29:00+00:00,36578.84765625,2097.03515625
2023-11-10 10:30:00+00:00,36578.3125,2097.767578125
2023-11-10 10:31:00+00:00,36578.1796875,2097.6953125
2023-11-10 10:32:00+00:00,36578.9765625,2098.347412109375
2023-11-10 10:33:00+00:00,36593.08203125,2099.06005859375
2023-11-10 10:34:00+00:00,36587.7421875,2098.11328125
2023-11-10 10:35:00+00:00,36588.56640625,2098.432373046875
2023-11-10 10:36:00+00:00,36590.58203125,2098.55908203125
2023-11-10 10:37:00+00:00,36605.53515625,2100.028564453125
2023-11-10 10:38:00+00:00,36613.83984375,2100.662109375
2023-11-10 10:39:00+00:00,36618.05078125,2098.418701171875
2023-11-10 10:40:00+00:00,36620.18359375,2096.448486328125
2023-11-10 10:41:00+00:00,36616.64453125,2094.766845703125
2023-11-10 10:42:00+00:00,36615.9453125,2094.702392578125
2023-11-10 10:43:00+00:00,36590.7109375,2091.501953125
2023-11-10 10:44:00+00:00,36563.8828125,2089.5263671875
2023-11-10 10:45:00+00:00,36545.27734375,2088.61279296875
2023-11-10 10:46:00+00:00,36531.4765625,2085.86572265625
2023-11-10 10:47:00+00:00,36536.3671875,2088.763671875
2023-11-10 10:48:00+00:00,36569.35546875,2091.80810546875
2023-11-10 10:49:00+00:00,36561.328125,2091.21875
2023-11-10 10:50:00+00:00,36584.97265625,2092.179443359375
2023-11-10 10:51:00+00:00,36583.65234375,2092.559814453125
2023-11-10 10:52:00+00:00,36567.796875,2091.234130859375
2023-11-10 10:53:00+00:00,36574.93359375,2090.60107421875
2023-11-10 10:54:00+00:00,36588.48046875,2090.73291015625
2023-11-10 10:55:00+00:00,36621.078125,2092.986083984375
2023-11-10 10:56:00+00:00,36637.01171875,2093.03662109375
2023-11-10 10:57:00+00:00,36682.74609375,2094.179443359375
2023-11-10 10:58:00+00:00,36671.11328125,2089.3349609375
2023-11-10 10:59:00+00:00,36711.63671875,2089.4755859375
2023-11-10 11:00:00+00:00,36744.69140625,2090.4658203125
2023-11-10 11:01:00+00:00,36776.84765625,2091.10888671875
2023-11-10 11:02:00+00:00,36817.0859375,2093.103515625
2023-11-10 11:03:00+00:00,36847.234375,2093.560546875
2023-11-10 11:04:00+00:00,36862.09375,2094.465576171875
2023-11-10 11:05:00+00:00,36920.2734375,2098.91650390625
2023-11-10 11:06:00+00:00,36857.5703125,2097.021728515625
2023-11-10 11:07:00+00:00,36874.2734375,2098.632080078125
2023-11-10 11:08:00+00:00,36912.24609375,2099.58056640625
2023-11-10 11:09:00+00:00,36954.01953125,2101.73291015625
2023-11-10 11:10:00+00:00,36981.5234375,2101.92041015625
2023-11-10 11:11:00+00:00,36969.7421875,2101.145263671875
2023-11-10 11:12:00+00:00,36956.08984375,2103.108154296875
2023-11-10 11:13:00+00:00,36917.49609375,2101.760498046875
2023-11-10 11:14:00+00:00,36908.84375,2100.460693359375
2023-11-10 11:15:00+00:00,36883.34375,2098.8408203125
2023-11-10 11:16:00+00:00,36906.94140625,2098.277099609375
2023-11-10 11:17:00+00:00,36951.78125,2098.45703125
2023-11-10 11:18:00+00:00,36901.15234375,2097.20458984375
2023-11-10 11:19:00+00:00,36918.33203125,2098.138427734375
2023-11-10 11:20:00+00:00,36889.08203125,2097.946044921875
2023-11-10 11:21:00+00:00,36875.8046875,2097.32568359375
2023-11-10 11:22:00+00:00,36851.890625,2095.69580078125
2023-11-10 11:23:00+00:00,36848.15234375,2096.666259765625
2023-11-10 11:24:00+00:00,36823.74609375,2094.9677734375
2023-11-10 11:25:00+00:00,36831.4609375,2094.440673828125
2023-11-10 11:26:00+00:00,36851.5234375,2094.701416015625
2023-11-10 11:27:00+00:00,36860.79296875,2097.138427734375
2023-11-10 11:28:00+00:00,36849.953125,2096.031494140625
2023-11-10 11:29:00+00:00,36868.7734375,2097.293212890625
2023-11-10 11:30:00+00:00,36895.34375,2099.128662109375
2023-11-10 11:31:00+00:00,37003.99609375,2101.898193359375
2023-11-10 11:32:00+00:00,37031.82421875,2102.24755859375
2023-11-10 11:33:00+00:00,37090.80859375,2102.30322265625
2023-11-10 11:34:00+00:00,37113.74609375,2103.44482421875
2023-11-10 11:35:00+00:00,37119.03125,2104.683837890625
2023-11-10 11:36:00+00:00,37114.93359375,2107.31982421875
2023-11-10 11:37:00+00:00,37117.9453125,2108.192138671875
2023-11-10 11:38:00+00:00,37099.75390625,2107.629150390625
2023-11-10 11:39:00+00:00,37095.12890625,2107.603271484375
2023-11-10 11:40:00+00:00,37055.015625,2104.8681640625
2023-11-10 11:41:00+00:00,37054.24609375,2104.200927734375
2023-11-10 11:42:00+00:00,37039.828125,2103.702392578125
2023-11-10 11:43:00+00:00,37035.43359375,2104.99853515625
2023-11-10 11:44:00+00:00,37008.1328125,2103.220458984375
2023-11-10 11:45:00+00:00,36971.3359375,2101.55419921875
2023-11-10 11:46:00+00:00,36962.54296875,2100.337646484375
2023-11-10 11:47:00+00:00,36978.15234375,2100.54150390625
2023-11-10 11:48:00+00:00,37042.5,2103.311279296875
2023-11-10 11:49:00+00:00,37079.9140625,2106.830810546875
2023-11-10 11:50:00+00:00,37103.82421875,2107.30712890625
2023-11-10 11:51:00+00:00,37083.51953125,2104.484375
2023-11-10 11:52:00+00:00,37080.51953125,2104.502197265625
2023-11-10 11:53:00+00:00,37054.6953125,2103.19580078125
2023-11-10 11:54:00+00:00,37056.0390625,2102.185302734375
2023-11-10 11:55:00+00:00,37035.5703125,2101.48095703125
2023-11-10 11:56:00+00:00,37039.73828125,2100.428466796875
2023-11-10 11:57:00+00:00,37065.38671875,2100.959716796875
2023-11-10 11:58:00+00:00,37074.81640625,2101.1826171875
2023-11-10 11:59:00+00:00,37092.71875,2101.67041015625
2023-11-10 12:00:00+00:00,37075.5078125,2097.06201171875
2023-11-10 12:01:00+00:00,37082.95703125,2095.73291015625
2023-11-10 12:02:00+00:00,37054.015625,2094.54345703125
2023-11-10 12:03:00+00:00,37029.21875,2094.139892578125
2023-11-10 12:04:00+00:00,37028.5234375,2094.931640625
2023-11-10 12:05:00+00:00,37038.9375,2095.304443359375
2023-11-10 12:06:00+00:00,37075.8046875,2096.3203125
2023-11-10 12:07:00+00:00,37122.84765625,2096.973388671875
2023-11-10 12:08:00+00:00,37149.35546875,2098.53662109375
2023-11-10 12:09:00+00:00,37147.6015625,2096.408203125
2023-11-10 12:10:00+00:00,37146.87109375,2096.712158203125
2023-11-10 12:11:00+00:00,37094.75390625,2093.47802734375
2023-11-10 12:12:00+00:00,37072.5078125,2091.11181640625
2023-11-10 12:13:00+00:00,37014.87890625,2087.80859375
2023-11-10 12:14:00+00:00,36882.48046875,2078.2626953125
2023-11-10 12:15:00+00:00,36906.52734375,2080.872314453125
2023-11-10 12:16:00+00:00,36968.765625,2083.650146484375
2023-11-10 12:17:00+00:00,37022.046875,2085.420166015625
2023-11-10 12:18:00+00:00,36995.4921875,2084.5361328125
2023-11-10 12:19:00+00:00,36949.5078125,2081.91259765625
2023-11-10 12:20:00+00:00,36939.921875,2080.621826171875
2023-11-10 12:21:00+00:00,36886.3984375,2073.375244140625
2023-11-10 12:22:00+00:00,36921.328125,2078.5625
2023-11-10 12:23:00+00:00,36951.53125,2079.891845703125
2023-11-10 12:24:00+00:00,36953.140625,2079.7177734375
2023-11-10 12:25:00+00:00,36953.453125,2080.139892578125
2023-11-10 12:26:00+00:00,36938.98046875,2079.8681640625
2023-11-10 12:27:00+00:00,36958.7109375,2081.84521484375
2023-11-10 12:28:00+00:00,36974.3671875,2082.99755859375
2023-11-10 12:29:00+00:00,36969.7890625,2082.86181640625
2023-11-10 12:30:00+00:00,36985.41015625,2083.330078125
2023-11-10 12:31:00+00:00,37025.1015625,2085.91552734375
2023-11-10 12:32:00+00:00,37020.859375,2085.001708984375
2023-11-10 12:33:00+00:00,37030.140625,2084.804443359375
2023-11-10 12:34:00+00:00,37037.09375,2085.2021484375
2023-11-10 12:35:00+00:00,37038.5625,2085.595703125
2023-11-10 12:36:00+00:00,37048.15625,2086.473388671875
2023-11-10 12:37:00+00:00,37057.41015625,2086.08837890625
2023-11-10 12:38:00+00:00,37074.3828125,2087.155517578125
2023-11-10 12:39:00+00:00,37079.85546875,2087.19970703125
2023-11-10 12:40:00+00:00,37080.94140625,2087.650390625
2023-11-10 12:41:00+00:00,37087.03515625,2087.64794921875
2023-11-10 12:42:00+00:00,37051.43359375,2085.97900390625
2023-11-10 12:43:00+00:00,37048.44140625,2085.95556640625
2023-11-10 12:44:00+00:00,37056.53125,2086.404052734375
2023-11-10 12:45:00+00:00,37061.37890625,2087.44677734375
2023-11-10 12:46:00+00:00,37070.7265625,2087.646240234375
2023-11-10 12:47:00+00:00,37077.890625,2086.922607421875
2023-11-10 12:48:00+00:00,37083.08984375,2087.411376953125
2023-11-10 12:49:00+00:00,37099.58984375,2088.267822265625
2023-11-10 12:50:00+00:00,37097.41015625,2088.39111328125
2023-11-10 12:51:00+00:00,37099.22265625,2088.966064453125
2023-11-10 12:52:00+00:00,37052.83203125,2085.38916015625
2023-11-10 12:53:00+00:00,37054.9609375,2083.79931640625
2023-11-10 12:54:00+00:00,37100.6640625,2085.521240234375
2023-11-10 12:55:00+00:00,37123.8203125,2084.690185546875
2023-11-10 12:56:00+00:00,37127.203125,2084.399658203125
2023-11-10 12:57:00+00:00,37138.89453125,2085.599365234375
2023-11-10 12:58:00+00:00,37167.54296875,2086.4111328125
2023-11-10 12:59:00+00:00,37194.47265625,2086.719970703125
2023-11-10 13:00:00+00:00,37196.40234375,2085.909912109375
2023-11-10 13:01:00+00:00,37187.51953125,2084.671875
2023-11-10 13:02:00+00:00,37137.5859375,2083.14501953125
2023-11-10 13:03:00+00:00,37174.70703125,2084.5283203125
2023-11-10 13:04:00+00:00,37199.09375,2082.86328125
2023-11-10 13:05:00+00:00,37222.7734375,2084.286376953125
2023-11-10 13:06:00+00:00,37206.7421875,2083.531005859375
2023-11-10 13:07:00+00:00,37220.04296875,2084.549560546875
2023-11-10 13:08:00+00:00,37209.96875,2083.739990234375
2023-11-10 13:09:00+00:00,37220.50390625,2084.3896484375
2023-11-10 13:10:00+00:00,37228.640625,2083.53955078125
2023-11-10 13:11:00+00:00,37234.390625,2084.033203125
2023-11-10 13:12:00+00:00,37245.77734375,2085.343017578125
2023-11-10 13:13:00+00:00,37233.9453125,2085.905517578125
2023-11-10 13:14:00+00:00,37195.62109375,2085.91357421875
2023-11-10 13:15:00+00:00,37198.05078125,2086.2001953125
2023-11-10 13:16:00+00:00,37198.89453125,2086.893310546875
2023-11-10 13:17:00+00:00,37186.5,2086.568603515625
2023-11-10 13:18:00+00:00,37183.29296875,2086.340576171875
2023-11-10 13:19:00+00:00,37191.3125,2085.185791015625
2023-11-10 13:20:00+00:00,37156.25,2083.107666015625
2023-11-10 13:21:00+00:00,37152.109375,2082.718994140625
2023-11-10 13:22:00+00:00,37143.24609375,2082.23388671875
2023-11-10 13:23:00+00:00,37136.95703125,2081.375
2023-11-10 13:24:00+00:00,37120.9296875,2081.45263671875
2023-11-10 13:25:00+00:00,37105.64453125,2081.225341796875
2023-11-10 13:26:00+00:00,37113.515625,2081.253662109375
2023-11-10 13:27:00+00:00,37085.45703125,2080.242919921875
2023-11-10 13:28:00+00:00,37111.6484375,2082.552490234375
2023-11-10 13:29:00+00:00,37130.41015625,2084.100830078125
2023-11-10 13:30:00+00:00,37152.60546875,2086.30810546875
2023-11-10 13:31:00+00:00,37147.484375,2086.736083984375
2023-11-10 13:32:00+00:00,37117.12890625,2086.70361328125
2023-11-10 13:33:00+00:00,37144.67578125,2089.079833984375
2023-11-10 13:34:00+00:00,37156.98828125,2092.415771484375
2023-11-10 13:35:00+00:00,37164.58203125,2093.4111328125
2023-11-10 13:36:00+00:00,37159.12109375,2093.22265625
2023-11-10 13:37:00+00:00,37162.3046875,2093.34130859375
2023-11-10 13:38:00+00:00,37151.7734375,2091.358154296875
2023-11-10 13:39:00+00:00,37164.00390625,2091.906982421875
2023-11-10 13:40:00+00:00,37129.625,2090.247314453125
2023-11-10 13:41:00+00:00,37132.36328125,2091.06982421875
2023-11-10 13:42:00+00:00,37158.1015625,2092.462158203125
2023-11-10 13:43:00+00:00,37167.578125,2092.7099609375
2023-11-10 13:44:00+00:00,37164.7421875,2092.1533203125
2023-11-10 13:45:00+00:00,37190.55859375,2092.7509765625
2023-11-10 13:46:00+00:00,37222.53125,2093.36181640625
2023-11-10 13:47:00+00:00,37219.39453125,2093.249755859375
2023-11-10 13:48:00+00:00,37214.30859375,2092.949951171875
2023-11-10 13:49:00+00:00,37187.78515625,2091.7109375
2023-11-10 13:50:00+00:00,37186.54296875,2092.569580078125
2023-11-10 13:51:00+00:00,37184.99609375,2092.822998046875
2023-11-10 13:52:00+00:00,37178.609375,2092.360595703125
2023-11-10 13:53:00+00:00,37142.97265625,2090.453125
2023-11-10 13:54:00+00:00,37104.1875,2088.453369140625
2023-11-10 13:55:00+00:00,37086.90625,2086.666259765625
2023-11-10 13:56:00+00:00,37055.04296875,2084.646484375
2023-11-10 13:57:00+00:00,37037.4765625,2083.1650390625
2023-11-10 13:58:00+00:00,37012.76953125,2079.40478515625
2023-11-10 13:59:00+00:00,36934.44140625,2074.85205078125
2023-11-10 14:00:00+00:00,36967.7578125,2076.096435546875
2023-11-10 14:01:00+00:00,37021.734375,2079.23876953125
2023-11-10 14:02:00+00:00,37053.5078125,2082.90966796875
2023-11-10 14:03:00+00:00,37063.18359375,2083.702392578125
2023-11-10 14:04:00+00:00,37063.18359375,2083.56640625
2023-11-10 14:05:00+00:00,37067.62109375,2083.971923828125
2023-11-10 14:06:00+00:00,36998.1015625,2081.878173828125
2023-11-10 14:07:00+00:00,36931.70703125,2078.76513671875
2023-11-10 14:08:00+00:00,36949.65625,2077.375244140625
2023-11-10 14:09:00+00:00,36948.87109375,2077.539794921875
2023-11-10 14:10:00+00:00,36946.65625,2077.54638671875
2023-11-10 14:11:00+00:00,36880.43359375,2071.0087890625
2023-11-10 14:12:00+00:00,36877.13671875,2068.13427734375
2023-11-10 14:13:00+00:00,36909.84375,2069.968017578125
2023-11-10 14:14:00+00:00,36906.96484375,2068.274169921875
2023-11-10 14:15:00+00:00,36927.52734375,2070.02197265625
2023-11-10 14:16:00+00:00,36959.3203125,2072.734619140625
2023-11-10 14:17:00+00:00,36970.49609375,2074.46728515625
2023-11-10 14:18:00+00:00,36988.51953125,2075.675048828125
2023-11-10 14:19:00+00:00,37027.3203125,2078.290283203125
2023-11-10 14:20:00+00:00,37045.125,2079.31298828125
2023-11-10 14:21:00+00:00,37010.1953125,2076.488525390625
2023-11-10 14:22:00+00:00,37003.953125,2075.8544921875
2023-11-10 14:23:00+00:00,36996.171875,2075.498291015625
2023-11-10 14:24:00+00:00,36996.53125,2073.93359375
2023-11-10 14:25:00+00:00,36991.4765625,2073.264404296875
2023-11-10 14:26:00+00:00,37001.40625,2073.7392578125
2023-11-10 14:27:00+00:00,37037.19921875,2076.31689453125
2023-11-10 14:28:00+00:00,37042.7109375,2077.2890625
2023-11-10 14:29:00+00:00,37038.890625,2075.080322265625
2023-11-10 14:30:00+00:00,37014.90625,2075.215087890625
2023-11-10 14:31:00+00:00,36971.953125,2072.5654296875
2023-11-10 14:32:00+00:00,36965.87890625,2072.370849609375
2023-11-10 14:33:00+00:00,36962.2421875,2073.67041015625
2023-11-10 14:34:00+00:00,36989.33203125,2075.225341796875
2023-11-10 14:35:00+00:00,37020.21484375,2077.134033203125
2023-11-10 14:36:00+00:00,37013.70703125,2076.65966796875
2023-11-10 14:37:00+00:00,37025.37109375,2077.9853515625
2023-11-10 14:38:00+00:00,37084.515625,2082.37060546875
2023-11-10 14:39:00+00:00,37085.0078125,2083.125244140625
2023-11-10 14:40:00+00:00,37084.74609375,2083.043701171875
2023-11-10 14:41:00+00:00,37112.7109375,2084.3681640625
2023-11-10 14:42:00+00:00,37097.984375,2083.273193359375
2023-11-10 14:43:00+00:00,37113.51953125,2082.2763671875
2023-11-10 14:44:00+00:00,37146.48828125,2083.064453125
2023-11-10 14:45:00+00:00,37148.25,2082.95556640625
2023-11-10 14:46:00+00:00,37164.8125,2082.501953125
2023-11-10 14:47:00+00:00,37129.421875,2079.580322265625
2023-11-10 14:48:00+00:00,37142.77734375,2079.319091796875
2023-11-10 14:49:00+00:00,37124.21484375,2078.103271484375
2023-11-10 14:50:00+00:00,37095.9375,2077.6875
2023-11-10 14:51:00+00:00,37076.6328125,2075.857666015625
2023-11-10 14:52:00+00:00,37044.18359375,2075.684326171875
2023-11-10 14:53:00+00:00,37059.7265625,2077.0732421875
2023-11-10 14:54:00+00:00,37096.86328125,2079.315185546875
2023-11-10 14:55:00+00:00,37063.44921875,2077.3876953125
2023-11-10 14:56:00+00:00,37057.85546875,2077.32080078125
2023-11-10 14:57:00+00:00,37101.41015625,2080.723388671875
2023-11-10 14:58:00+00:00,37084.87890625,2079.5634765625
2023-11-10 14:59:00+00:00,37061.015625,2077.0009765625
2023-11-10 15:00:00+00:00,37062.87890625,2078.623046875
2023-11-10 15:01:00+00:00,37087.69921875,2082.15283203125
2023-11-10 15:02:00+00:00,37107.015625,2083.654052734375
2023-11-10 15:03:00+00:00,37107.72265625,2084.04931640625
2023-11-10 15:04:00+00:00,37096.00390625,2083.574951171875
2023-11-10 15:05:00+00:00,37086.5,2083.1357421875
2023-11-10 15:06:00+00:00,37086.265625,2082.541015625
2023-11-10 15:07:00+00:00,37100.58984375,2083.481201171875
2023-11-10 15:08:00+00:00,37148.890625,2086.982421875
2023-11-10 15:09:00+00:00,37170.625,2088.9091796875
2023-11-10 15:10:00+00:00,37160.828125,2089.248779296875
2023-11-10 15:11:00+00:00,37169.34765625,2089.341064453125
2023-11-10 15:12:00+00:00,37160.50390625,2087.963134765625
2023-11-10 15:13:00+00:00,37185.296875,2087.557861328125
2023-11-10 15:14:00+00:00,37173.5703125,2086.696044921875
2023-11-10 15:15:00+00:00,37179.58984375,2088.700927734375
2023-11-10 15:16:00+00:00,37185.3046875,2089.41357421875
2023-11-10 15:17:00+00:00,37101.16796875,2087.037109375
2023-11-10 15:18:00+00:00,37103.03125,2088.25830078125
2023-11-10 15:19:00+00:00,37120.58203125,2089.60302734375
2023-11-10 15:20:00+00:00,37131.65625,2089.65380859375
2023-11-10 15:21:00+00:00,37105.8515625,2088.002685546875
2023-11-10 15:22:00+00:00,37091.9453125,2087.531982421875
2023-11-10 15:23:00+00:00,37098.390625,2088.305908203125
2023-11-10 15:24:00+00:00,37097.06640625,2089.525146484375
2023-11-10 15:25:00+00:00,37090.140625,2088.42919921875
2023-11-10 15:26:00+00:00,37089.61328125,2088.42529296875
2023-11-10 15:27:00+00:00,37093.546875,2088.726318359375
2023-11-10 15:28:00+00:00,37073.7734375,2087.2138671875
2023-11-10 15:29:00+00:00,37048.64453125,2086.0859375
2023-11-10 15:30:00+00:00,37055.92578125,2086.6337890625
2023-11-10 15:31:00+00:00,37061.58203125,2086.57421875
2023-11-10 15:32:00+00:00,37072.69921875,2088.646728515625
2023-11-10 15:33:00+00:00,37067.1015625,2089.046142578125
2023-11-10 15:34:00+00:00,37061.171875,2089.286376953125
2023-11-10 15:35:00+00:00,37070.33203125,2091.208984375
2023-11-10 15:36:00+00:00,37097.66015625,2093.456787109375
2023-11-10 15:37:00+00:00,37101.24609375,2093.603759765625
2023-11-10 15:38:00+00:00,37124.15234375,2095.1025390625
2023-11-10 15:39:00+00:00,37090.19140625,2094.83154296875
2023-11-10 15:40:00+00:00,37060.09765625,2093.41748046875
2023-11-10 15:41:00+00:00,37015.94921875,2089.738525390625
2023-11-10 15:42:00+00:00,36995.5859375,2087.223388671875
2023-11-10 15:43:00+00:00,36999.4296875,2087.431884765625
2023-11-10 15:44:00+00:00,36977.18359375,2086.290283203125
2023-11-10 15:45:00+00:00,36969.94140625,2085.397705078125
2023-11-10 15:46:00+00:00,36974.84375,2085.6279296875
2023-11-10 15:47:00+00:00,36971.26953125,2083.86474609375
2023-11-10 15:48:00+00:00,37003.0625,2086.789794921875
2023-11-10 15:49:00+00:00,37012.78515625,2087.208984375
2023-11-10 15:50:00+00:00,37054.65234375,2091.066162109375
2023-11-10 15:51:00+00:00,37110.8125,2093.30126953125
2023-11-10 15:52:00+00:00,37086.50390625,2091.646728515625
2023-11-10 15:53:00+00:00,37050.69140625,2089.135498046875
2023-11-10 15:54:00+00:00,37052.7578125,2089.50048828125
2023-11-10 15:55:00+00:00,37050.3125,2089.46826171875
2023-11-10 15:56:00+00:00,37050.69921875,2089.323974609375
2023-11-10 15:57:00+00:00,37031.4453125,2087.793701171875
2023-11-10 15:58:00+00:00,37077.94921875,2090.05615234375
2023-11-10 15:59:00+00:00,37094.8046875,2090.3505859375
2023-11-10 16:00:00+00:00,37090.76171875,2090.337890625
2023-11-10 16:01:00+00:00,37109.0078125,2090.26611328125
2023-11-10 16:02:00+00:00,37113.61328125,2090.979736328125
2023-11-10 16:03:00+00:00,37118.59375,2090.610595703125
2023-11-10 16:04:00+00:00,37129.86328125,2091.376220703125
2023-11-10 16:05:00+00:00,37126.48046875,2091.947265625
2023-11-10 16:06:00+00:00,37206.33203125,2094.392578125
2023-11-10 16:07:00+00:00,37240.5546875,2095.379638671875
2023-11-10 16:08:00+00:00,37349.4921875,2097.213134765625
2023-11-10 16:09:00+00:00,37347.94921875,2095.994873046875
2023-11-10 16:10:00+00:00,37383.5078125,2100.919189453125
2023-11-10 16:11:00+00:00,37290.58984375,2095.98779296875
2023-11-10 16:12:00+00:00,37317.25,2101.465576171875
2023-11-10 16:13:00+00:00,37319.67578125,2102.125
2023-11-10 16:14:00+00:00,37290.05859375,2100.828857421875
2023-11-10 16:15:00+00:00,37279.71875,2099.772705078125
2023-11-10 16:16:00+00:00,37352.70703125,2100.799072265625
2023-11-10 16:17:00+00:00,37308.4375,2098.060791015625
2023-11-10 16:18:00+00:00,37285.3828125,2096.839111328125
2023-11-10 16:19:00+00:00,37259.82421875,2095.951171875
2023-11-10 16:20:00+00:00,37293.71875,2097.574462890625
2023-11-10 16:21:00+00:00,37298.71484375,2097.464599609375
2023-11-10 16:22:00+00:00,37342.73828125,2099.306396484375
2023-11-10 16:23:00+00:00,37371.4453125,2100.36767578125
2023-11-10 16:24:00+00:00,37376.171875,2100.644287109375
2023-11-10 16:25:00+00:00,37377.875,2100.154296875
2023-11-10 16:26:00+00:00,37395.55859375,2100.79541015625
2023-11-10 16:27:00+00:00,37415.15625,2101.507568359375
2023-11-10 16:28:00+00:00,37410.59375,2101.005859375
2023-11-10 16:29:00+00:00,37427.2890625,2101.222412109375
2023-11-10 16:30:00+00:00,37442.21875,2101.661865234375
2023-11-10 16:31:00+00:00,37456.16015625,2101.6103515625
2023-11-10 16:32:00+00:00,37392.0078125,2098.481201171875
2023-11-10 16:33:00+00:00,37411.2109375,2098.1923828125
2023-11-10 16:34:00+00:00,37367.06640625,2095.80810546875
2023-11-10 16:35:00+00:00,37368.453125,2096.165283203125
2023-11-10 16:36:00+00:00,37352.625,2095.19091796875
2023-11-10 16:37:00+00:00,37329.828125,2095.202880859375
2023-11-10 16:38:00+00:00,37320.90234375,2094.522216796875
2023-11-10 16:39:00+00:00,37350.265625,2095.26123046875
2023-11-10 16:40:00+00:00,37383.83984375,2096.095703125
2023-11-10 16:41:00+00:00,37381.33984375,2095.37158203125
2023-11-10 16:42:00+00:00,37401.1796875,2096.798095703125
2023-11-10 16:43:00+00:00,37423.44140625,2098.694580078125
2023-11-10 16:44:00+00:00,37414.34375,2098.299560546875
2023-11-10 16:45:00+00:00,37371.62109375,2096.2373046875
2023-11-10 16:46:00+00:00,37361.13671875,2095.844482421875
2023-11-10 16:47:00+00:00,37376.078125,2095.6640625
2023-11-10 16:48:00+00:00,37328.2421875,2093.748046875
2023-11-10 16:49:00+00:00,37326.39453125,2093.79296875
2023-11-10 16:50:00+00:00,37317.4375,2092.698974609375
2023-11-10 16:51:00+00:00,37336.8828125,2093.298828125
2023-11-10 16:52:00+00:00,37353.94921875,2095.049560546875
2023-11-10 16:53:00+00:00,37370.6171875,2096.00048828125
2023-11-10 16:54:00+00:00,37385.86328125,2096.577392578125
2023-11-10 16:55:00+00:00,37374.31640625,2095.84716796875
2023-11-10 16:56:00+00:00,37387.41015625,2096.316650390625
2023-11-10 16:57:00+00:00,37371.51171875,2095.957275390625
2023-11-10 16:58:00+00:00,37389.78515625,2096.681884765625
2023-11-10 16:59:00+00:00,37392.70703125,2096.44921875
2023-11-10 17:00:00+00:00,37403.0703125,2097.066650390625
2023-11-10 17:01:00+00:00,37393.37109375,2096.844482421875
2023-11-10 17:02:00+00:00,37407.67578125,2099.034423828125
2023-11-10 17:03:00+00:00,37397.04296875,2098.06201171875
2023-11-10 17:04:00+00:00,37357.6875,2096.273193359375
2023-11-10 17:05:00+00:00,37350.07421875,2096.025634765625
2023-11-10 17:06:00+00:00,37395.37109375,2098.95556640625
2023-11-10 17:07:00+00:00,37426.80078125,2100.865478515625
2023-11-10 17:08:00+00:00,37433.52734375,2101.1435546875
2023-11-10 17:09:00+00:00,37412.22265625,2100.688232421875
2023-11-10 17:10:00+00:00,37397.90625,2099.4892578125
2023-11-10 17:11:00+00:00,37414.796875,2100.25390625
2023-11-10 17:12:00+00:00,37386.80859375,2099.194091796875
2023-11-10 17:13:00+00:00,37380.40234375,2098.716796875
2023-11-10 17:14:00+00:00,37365.62109375,2098.76953125
2023-11-10 17:15:00+00:00,37350.66796875,2097.9140625
2023-11-10 17:16:00+00:00,37346.265625,2097.63330078125
2023-11-10 17:17:00+00:00,37335.9296875,2097.134033203125
2023-11-10 17:18:00+00:00,37380.9296875,2100.465087890625
